param_id,stage_id,well_id,treating_pressure_psi,isip_psi,frac_closure_pressure_psi,net_pressure_psi,slurry_rate_bpm,max_rate_bpm,proppant_concentration_lb_gal,total_fluid_mgal,total_proppant_klb,fluid_efficiency_pct,breakdown_pressure_psi,friction_pressure_psi,bottomhole_pressure_psi
PRM-01072,STG-01073,WL-034,6909.0,3655.0,3296.0,3613.0,81.5,89.0,1.38,629.8,465.7,63.9,7280.0,2113.0,9293.0
PRM-01073,STG-01074,WL-034,6998.0,3167.0,2837.0,4161.0,76.2,87.4,2.35,263.7,308.7,43.0,7416.0,2575.0,9366.0
PRM-01074,STG-01075,WL-034,8708.0,5010.0,4499.0,4209.0,89.5,101.0,1.03,321.8,182.7,70.8,10392.0,2607.0,10788.0
PRM-01075,STG-01076,WL-034,5127.0,2649.0,2275.0,2852.0,91.0,103.6,1.98,507.6,378.1,53.2,5663.0,2207.0,7301.0
PRM-01076,STG-01077,WL-034,7918.0,3907.0,3698.0,4220.0,67.5,75.7,1.31,372.0,450.2,72.6,8481.0,1314.0,9976.0
PRM-01077,STG-01078,WL-034,7141.0,3524.0,3085.0,4056.0,93.1,99.9,1.84,747.6,540.2,55.0,7754.0,2144.0,9084.0
PRM-01078,STG-01079,WL-034,5851.0,2648.0,2332.0,3519.0,80.9,84.3,1.17,356.1,176.9,50.7,6259.0,2012.0,8043.0
PRM-01079,STG-01080,WL-034,6860.0,3735.0,3477.0,3383.0,92.2,98.1,1.4,474.0,370.9,63.1,7650.0,1868.0,9120.0
PRM-01080,STG-01081,WL-034,7097.0,3432.0,3191.0,3906.0,74.4,83.2,0.96,565.0,393.5,49.6,8504.0,2150.0,8996.0
PRM-01081,STG-01082,WL-035,6689.0,3848.0,3451.0,3238.0,89.2,100.7,2.0,542.5,249.9,55.2,7709.0,2141.0,9031.0
PRM-01082,STG-01083,WL-035,10268.0,4810.0,4414.0,5854.0,50.7,53.9,1.96,364.6,192.4,40.0,11428.0,1511.0,12184.0
PRM-01083,STG-01084,WL-035,6163.0,3129.0,2667.0,3496.0,89.5,102.0,2.05,640.5,403.9,62.4,6503.0,2510.0,7863.0
PRM-01084,STG-01085,WL-035,6676.0,3425.0,3235.0,3441.0,95.6,108.8,1.37,594.2,204.6,62.4,7478.0,1349.0,8967.0
PRM-01085,STG-01086,WL-035,9457.0,4363.0,3712.0,5745.0,62.7,66.7,1.57,271.8,236.4,40.5,10158.0,1323.0,11162.0
PRM-01086,STG-01087,WL-035,8198.0,4246.0,3718.0,4480.0,80.3,86.9,0.57,488.4,202.3,64.6,9352.0,1827.0,9816.0
PRM-01087,STG-01088,WL-035,7987.0,4530.0,4185.0,3802.0,74.6,84.8,1.97,268.2,368.6,71.8,9027.0,2018.0,9753.0
PRM-01088,STG-01089,WL-035,7444.0,3492.0,3164.0,4280.0,77.3,81.2,0.75,410.4,364.7,37.9,8870.0,2437.0,9783.0
PRM-01089,STG-01090,WL-035,8080.0,4081.0,3520.0,4560.0,90.4,95.1,1.47,328.0,251.7,40.5,9694.0,1279.0,10021.0
PRM-01090,STG-01091,WL-035,6031.0,3231.0,2937.0,3094.0,66.0,73.1,2.07,450.2,301.0,70.6,7089.0,2173.0,7919.0
PRM-01091,STG-01092,WL-035,7147.0,3756.0,3337.0,3810.0,90.7,101.3,2.26,310.8,215.3,52.3,7861.0,1858.0,9250.0
PRM-01092,STG-01093,WL-035,7500.0,3610.0,3265.0,4235.0,66.5,68.5,0.58,516.1,385.8,62.8,8709.0,1615.0,9344.0
PRM-01093,STG-01094,WL-035,7527.0,4505.0,4187.0,3340.0,75.0,83.7,2.02,483.8,346.0,61.7,8868.0,2703.0,9607.0
PRM-01094,STG-01095,WL-035,7063.0,3982.0,3657.0,3406.0,86.0,89.2,0.86,517.2,195.6,55.0,8207.0,2100.0,8646.0
PRM-01095,STG-01096,WL-035,6368.0,3043.0,2740.0,3628.0,68.8,70.9,1.02,427.7,388.3,37.7,6850.0,2775.0,8337.0
PRM-01096,STG-01097,WL-035,9000.0,4310.0,3700.0,5300.0,87.5,97.6,1.04,535.1,488.2,39.0,10640.0,1687.0,11154.0
PRM-01097,STG-01098,WL-035,7584.0,3967.0,3388.0,4196.0,74.7,85.0,1.79,499.5,531.5,59.4,8882.0,1814.0,9556.0
PRM-01098,STG-01099,WL-035,7310.0,3876.0,3573.0,3737.0,60.8,66.1,0.82,459.6,416.9,40.7,8164.0,1768.0,9306.0
PRM-01099,STG-01100,WL-035,8322.0,4831.0,4334.0,3988.0,91.0,101.2,0.67,519.8,510.0,40.6,9575.0,1578.0,10260.0
PRM-01100,STG-01101,WL-035,7344.0,3415.0,2951.0,4393.0,87.7,100.1,0.56,271.1,407.9,72.3,7960.0,2183.0,8872.0
PRM-01101,STG-01102,WL-035,7256.0,4279.0,3670.0,3586.0,80.9,85.7,0.59,364.2,304.7,61.8,8130.0,1814.0,8875.0
PRM-01102,STG-01103,WL-035,7190.0,4106.0,3583.0,3607.0,65.4,71.7,1.69,388.9,304.8,53.3,7981.0,2149.0,9181.0
PRM-01103,STG-01104,WL-035,7302.0,3618.0,3244.0,4058.0,82.4,83.1,1.84,299.0,186.4,42.5,8281.0,2586.0,9685.0
PRM-01104,STG-01105,WL-035,7392.0,3973.0,3736.0,3656.0,65.9,66.0,2.03,312.2,455.3,43.7,8679.0,2273.0,9786.0
PRM-01105,STG-01106,WL-035,6926.0,3176.0,2863.0,4063.0,83.9,91.6,1.64,530.0,189.7,42.7,7556.0,2225.0,8894.0
PRM-01106,STG-01107,WL-035,7181.0,3519.0,3262.0,3919.0,99.4,101.0,2.32,647.9,187.2,36.1,7835.0,1631.0,9500.0
PRM-01107,STG-01108,WL-035,8225.0,4578.0,4211.0,4014.0,99.3,114.2,1.92,637.3,333.1,63.4,9576.0,2701.0,9839.0
PRM-01108,STG-01109,WL-036,8130.0,4822.0,4218.0,3912.0,68.4,74.6,1.51,312.6,431.4,45.3,8943.0,1906.0,10159.0
PRM-01109,STG-01110,WL-036,7868.0,4071.0,3480.0,4388.0,79.7,82.0,1.1,420.4,235.9,58.3,9189.0,1471.0,9477.0
PRM-01110,STG-01111,WL-036,6833.0,4050.0,3655.0,3178.0,88.6,89.7,1.15,634.1,284.9,39.7,7355.0,2440.0,8847.0
PRM-01111,STG-01112,WL-036,8353.0,3772.0,3287.0,5066.0,86.9,94.1,1.35,662.8,367.8,74.2,8863.0,1654.0,10096.0
PRM-01112,STG-01113,WL-036,6969.0,3991.0,3647.0,3322.0,96.5,104.1,0.9,447.5,379.9,52.4,7518.0,1981.0,8870.0
PRM-01113,STG-01114,WL-036,6400.0,3644.0,3428.0,2972.0,90.5,97.8,0.77,444.0,209.5,69.3,6776.0,2042.0,8439.0
PRM-01114,STG-01115,WL-036,7082.0,4107.0,3493.0,3589.0,97.6,98.3,2.49,642.8,535.9,40.9,7807.0,2528.0,9475.0
PRM-01115,STG-01116,WL-036,6339.0,3030.0,2607.0,3732.0,84.8,90.6,2.33,416.0,350.2,50.0,7205.0,1902.0,7856.0
PRM-01116,STG-01117,WL-036,7513.0,3915.0,3644.0,3869.0,98.2,102.0,0.81,511.4,247.3,67.0,8195.0,1253.0,9530.0
PRM-01117,STG-01118,WL-036,7644.0,3665.0,3402.0,4242.0,90.3,92.7,1.78,679.6,522.5,67.0,8762.0,2270.0,9976.0
PRM-01118,STG-01119,WL-036,6598.0,3599.0,3143.0,3455.0,71.9,72.8,0.87,273.0,407.5,35.0,7530.0,1779.0,8850.0
PRM-01119,STG-01120,WL-036,9459.0,4789.0,4241.0,5218.0,79.4,90.9,1.31,498.9,420.2,72.4,11135.0,2672.0,11408.0
PRM-01120,STG-01121,WL-036,8837.0,4899.0,4335.0,4502.0,95.6,107.5,1.93,452.9,550.4,62.9,10195.0,1721.0,11123.0
PRM-01121,STG-01122,WL-036,7701.0,4506.0,4276.0,3425.0,68.7,73.6,1.75,348.6,323.3,44.1,8527.0,2246.0,9277.0
PRM-01122,STG-01123,WL-036,8039.0,4643.0,4022.0,4017.0,62.7,62.8,2.49,404.5,438.2,41.9,9452.0,1235.0,9772.0
PRM-01123,STG-01124,WL-036,7629.0,4300.0,3677.0,3952.0,83.4,94.6,2.07,406.3,456.0,44.1,8644.0,2231.0,9298.0
PRM-01124,STG-01125,WL-036,7491.0,3436.0,3101.0,4390.0,97.5,109.7,1.67,779.7,438.4,36.3,8167.0,1951.0,9068.0
PRM-01125,STG-01126,WL-036,7852.0,4365.0,4024.0,3828.0,75.7,85.2,1.05,490.9,177.6,50.8,8909.0,1564.0,9974.0
PRM-01126,STG-01127,WL-037,7494.0,4096.0,3726.0,3768.0,96.7,110.1,1.26,529.6,463.1,50.9,8227.0,2619.0,9043.0
PRM-01127,STG-01128,WL-037,9551.0,4493.0,4206.0,5345.0,32.5,34.7,2.19,181.3,180.3,35.2,10604.0,1499.0,11675.0
PRM-01128,STG-01129,WL-037,7388.0,3370.0,3144.0,4244.0,86.2,88.8,2.18,428.7,446.3,70.6,8114.0,1221.0,9731.0
PRM-01129,STG-01130,WL-037,9114.0,5389.0,4832.0,4282.0,86.2,97.8,0.96,275.2,270.7,41.0,10699.0,1666.0,11423.0
PRM-01130,STG-01131,WL-037,7392.0,3731.0,3404.0,3988.0,92.1,94.2,1.56,352.8,432.9,68.8,7979.0,2692.0,9143.0
PRM-01131,STG-01132,WL-037,8129.0,4553.0,4211.0,3918.0,71.4,77.4,1.14,487.0,292.5,70.3,8910.0,2307.0,10382.0
PRM-01132,STG-01133,WL-037,7251.0,3788.0,3302.0,3949.0,74.2,82.1,1.14,331.6,433.6,72.4,8228.0,2178.0,8820.0
PRM-01133,STG-01134,WL-037,8927.0,5175.0,4707.0,4220.0,38.6,42.8,1.73,138.8,543.3,52.8,9454.0,2476.0,10462.0
PRM-01134,STG-01135,WL-037,7439.0,3921.0,3516.0,3923.0,83.9,87.8,1.42,386.2,304.1,52.5,8211.0,2106.0,9177.0
PRM-01135,STG-01136,WL-037,7564.0,4526.0,4239.0,3325.0,80.0,80.3,0.89,483.8,355.2,62.2,8564.0,1471.0,9881.0
PRM-01136,STG-01137,WL-037,6358.0,3651.0,3374.0,2984.0,85.5,96.2,2.3,683.7,412.4,37.2,7416.0,2182.0,7928.0
PRM-01137,STG-01138,WL-037,6774.0,3565.0,3370.0,3404.0,63.3,65.0,1.97,497.7,381.2,59.2,7328.0,2183.0,8997.0
PRM-01138,STG-01139,WL-037,8166.0,4720.0,4247.0,3919.0,63.1,64.9,1.19,313.8,433.9,57.1,9073.0,1824.0,10476.0
PRM-01139,STG-01140,WL-037,7970.0,4074.0,3854.0,4116.0,61.1,67.4,0.62,351.1,497.3,49.6,9491.0,2260.0,10314.0
PRM-01140,STG-01141,WL-037,7014.0,3660.0,3438.0,3576.0,67.4,74.7,1.08,391.8,468.0,53.6,7456.0,1291.0,8888.0
PRM-01141,STG-01142,WL-037,8568.0,4452.0,3946.0,4622.0,84.4,95.1,0.51,578.5,547.3,56.4,9164.0,2476.0,10778.0
PRM-01142,STG-01143,WL-037,8750.0,4052.0,3551.0,5199.0,86.2,97.9,2.32,451.8,211.3,46.4,10046.0,2056.0,10846.0
PRM-01143,STG-01144,WL-037,9856.0,5050.0,4669.0,5187.0,72.0,79.2,0.6,312.1,455.3,60.7,10709.0,1236.0,12165.0
PRM-01144,STG-01145,WL-037,5942.0,2765.0,2604.0,3338.0,62.5,70.9,1.2,207.9,478.0,71.8,7048.0,2044.0,7661.0
PRM-01145,STG-01146,WL-037,9729.0,5543.0,4997.0,4732.0,36.4,38.2,1.03,160.2,263.8,41.2,10877.0,2598.0,11800.0
PRM-01146,STG-01147,WL-037,7328.0,3481.0,3235.0,4093.0,83.0,92.4,1.43,485.3,423.8,72.7,8132.0,1530.0,9379.0
PRM-01147,STG-01148,WL-037,7715.0,3600.0,3100.0,4615.0,71.6,71.9,0.92,425.8,325.0,61.3,8807.0,2333.0,9875.0
PRM-01148,STG-01149,WL-037,7224.0,3391.0,2998.0,4226.0,93.7,107.3,1.99,494.3,251.9,58.8,8453.0,1623.0,8934.0
PRM-01149,STG-01150,WL-037,6991.0,3968.0,3596.0,3395.0,87.4,97.0,1.86,478.7,383.5,45.8,7710.0,2595.0,8800.0
PRM-01150,STG-01151,WL-037,8961.0,5376.0,5003.0,3958.0,77.4,85.9,1.36,621.6,492.2,53.5,9844.0,2174.0,11337.0
PRM-01151,STG-01152,WL-037,7834.0,4564.0,4326.0,3508.0,64.3,70.8,1.36,397.5,350.5,51.3,8256.0,2105.0,9430.0
PRM-01152,STG-01153,WL-037,7905.0,4103.0,3590.0,4315.0,77.2,88.1,2.29,474.7,284.5,67.4,9273.0,1512.0,9548.0
PRM-01153,STG-01154,WL-037,8037.0,3648.0,3367.0,4670.0,69.5,72.1,2.05,347.9,266.3,50.8,9624.0,1592.0,9913.0
PRM-01154,STG-01155,WL-037,6982.0,3655.0,3306.0,3676.0,75.1,75.5,1.89,406.3,482.8,59.8,7389.0,2186.0,9167.0
PRM-01155,STG-01156,WL-037,9536.0,4574.0,4027.0,5509.0,54.6,59.4,2.32,227.5,481.1,71.6,10471.0,2512.0,11045.0
PRM-01156,STG-01157,WL-037,8092.0,4770.0,4139.0,3953.0,64.7,71.3,0.96,491.3,515.1,56.2,8598.0,1656.0,10112.0
PRM-01157,STG-01158,WL-037,8036.0,4644.0,4086.0,3950.0,88.3,89.9,1.74,504.4,362.3,51.4,8472.0,1538.0,9968.0
PRM-01158,STG-01159,WL-037,7063.0,3802.0,3269.0,3794.0,82.0,92.5,0.66,303.1,529.8,35.0,8351.0,1232.0,9321.0
PRM-01159,STG-01160,WL-038,7422.0,3743.0,3469.0,3953.0,89.5,90.5,1.3,327.8,202.9,71.9,7850.0,1967.0,9645.0
PRM-01160,STG-01161,WL-038,6438.0,3630.0,3269.0,3169.0,91.4,96.4,2.35,402.3,317.3,45.3,7485.0,1743.0,8366.0
PRM-01161,STG-01162,WL-038,7099.0,3624.0,3251.0,3848.0,88.5,98.8,2.34,689.9,426.3,60.6,7518.0,1353.0,8637.0
PRM-01162,STG-01163,WL-038,8527.0,4238.0,3884.0,4643.0,75.4,78.4,2.32,402.8,490.0,39.7,8974.0,1371.0,10320.0
PRM-01163,STG-01164,WL-038,7364.0,3923.0,3582.0,3782.0,62.6,68.4,0.77,342.8,244.2,57.0,8009.0,1794.0,8961.0
PRM-01164,STG-01165,WL-038,7747.0,4625.0,3947.0,3800.0,85.9,98.7,2.33,513.8,417.3,39.0,8928.0,1605.0,9639.0
PRM-01165,STG-01166,WL-038,7330.0,4009.0,3545.0,3785.0,77.5,88.7,1.0,346.3,301.7,66.9,8201.0,1520.0,9641.0
PRM-01166,STG-01167,WL-038,7160.0,3615.0,3251.0,3909.0,95.2,99.1,0.76,652.5,222.2,57.7,8003.0,1896.0,8772.0
PRM-01167,STG-01168,WL-038,7098.0,3344.0,2880.0,4218.0,92.8,93.5,2.27,520.7,264.3,59.3,8215.0,1796.0,9278.0
PRM-01168,STG-01169,WL-038,7754.0,3565.0,3313.0,4441.0,67.7,73.5,0.64,402.6,501.7,38.3,8460.0,1676.0,9815.0
PRM-01169,STG-01170,WL-038,7624.0,3726.0,3336.0,4288.0,62.9,64.1,1.96,500.9,288.5,67.1,8652.0,2643.0,9619.0
PRM-01170,STG-01171,WL-038,8060.0,4018.0,3705.0,4355.0,74.6,83.3,0.59,536.4,397.2,41.0,9000.0,1483.0,10222.0
PRM-01171,STG-01172,WL-038,9899.0,4689.0,4385.0,5514.0,57.1,61.0,0.96,337.7,285.6,36.0,11128.0,1335.0,12384.0
PRM-01172,STG-01173,WL-038,6280.0,3357.0,3147.0,3133.0,63.1,66.3,2.1,254.4,523.2,48.0,6627.0,2242.0,8315.0
PRM-01173,STG-01174,WL-038,7942.0,4121.0,3533.0,4409.0,96.3,99.5,0.84,705.4,180.0,36.3,8938.0,1703.0,9622.0
PRM-01174,STG-01175,WL-038,6882.0,3807.0,3250.0,3632.0,74.0,79.6,1.52,539.5,526.4,69.2,7833.0,1643.0,8780.0
PRM-01175,STG-01176,WL-038,8023.0,4429.0,3909.0,4114.0,95.6,98.9,0.58,318.0,203.2,45.6,8690.0,1513.0,9654.0
PRM-01176,STG-01177,WL-038,6979.0,4117.0,3844.0,3135.0,90.2,95.7,2.08,475.8,215.6,45.5,7931.0,2515.0,9258.0
PRM-01177,STG-01178,WL-038,6893.0,4022.0,3425.0,3468.0,97.1,109.9,0.98,600.3,335.2,41.2,8128.0,1727.0,8761.0
PRM-01178,STG-01179,WL-038,7430.0,4334.0,3845.0,3585.0,61.0,62.6,1.31,190.6,188.1,45.1,8780.0,1898.0,9204.0
PRM-01179,STG-01180,WL-038,7314.0,3938.0,3441.0,3873.0,65.7,72.4,1.02,426.1,381.1,54.7,8527.0,2717.0,8930.0
PRM-01180,STG-01181,WL-038,6503.0,3074.0,2778.0,3725.0,92.4,93.2,2.02,602.3,357.9,57.2,7600.0,2118.0,8268.0
PRM-01181,STG-01182,WL-038,6586.0,3623.0,3218.0,3368.0,74.5,82.5,1.59,337.9,359.1,70.4,6920.0,2694.0,8598.0
PRM-01182,STG-01183,WL-038,8127.0,4227.0,3871.0,4256.0,93.4,105.6,0.86,662.2,236.0,70.7,9318.0,2041.0,9958.0
PRM-01183,STG-01184,WL-038,10154.0,6062.0,5522.0,4632.0,39.6,41.9,1.99,162.3,375.7,73.6,11532.0,2700.0,11662.0
PRM-01184,STG-01185,WL-038,8841.0,4967.0,4457.0,4384.0,96.2,96.6,0.51,294.1,176.5,74.0,9578.0,1956.0,10402.0
PRM-01185,STG-01186,WL-038,7949.0,4200.0,3734.0,4215.0,75.2,86.4,0.59,485.1,302.0,43.3,8996.0,2780.0,10241.0
PRM-01186,STG-01187,WL-038,9043.0,4219.0,3883.0,5160.0,77.6,86.3,2.12,349.4,365.8,45.1,10683.0,1936.0,10753.0
PRM-01187,STG-01188,WL-038,7418.0,4301.0,3820.0,3598.0,76.7,86.0,2.0,518.0,381.8,58.4,8223.0,1375.0,9813.0
PRM-01188,STG-01189,WL-038,8588.0,5053.0,4678.0,3910.0,66.1,71.3,1.63,446.4,462.9,60.0,9993.0,2546.0,10850.0
PRM-01189,STG-01190,WL-038,6407.0,3223.0,2856.0,3551.0,99.9,101.8,1.37,681.4,185.5,39.9,6998.0,1285.0,8596.0
PRM-01190,STG-01191,WL-038,7902.0,4699.0,4119.0,3783.0,95.0,96.1,2.25,603.3,242.4,66.1,8380.0,2091.0,9650.0
PRM-01191,STG-01192,WL-038,6202.0,3017.0,2737.0,3465.0,99.6,112.6,2.01,726.2,490.0,60.8,7392.0,1650.0,8297.0
PRM-01192,STG-01193,WL-038,6785.0,3949.0,3543.0,3242.0,99.2,111.9,1.49,343.3,322.8,60.8,7170.0,2067.0,8302.0
PRM-01193,STG-01194,WL-038,8770.0,4971.0,4248.0,4522.0,73.1,74.8,1.44,250.5,475.7,50.9,9511.0,1741.0,11268.0
PRM-01194,STG-01195,WL-038,7353.0,3637.0,3177.0,4176.0,69.4,73.3,2.16,352.1,431.0,55.3,8303.0,2622.0,9234.0
PRM-01195,STG-01196,WL-039,7904.0,4634.0,4359.0,3545.0,77.7,78.4,1.99,370.7,525.0,43.2,8865.0,1890.0,10045.0
PRM-01196,STG-01197,WL-039,8712.0,5089.0,4725.0,3987.0,58.9,65.1,1.46,417.6,215.3,49.2,10307.0,2761.0,10770.0
PRM-01197,STG-01198,WL-039,9630.0,5151.0,4534.0,5096.0,38.9,39.3,1.67,132.0,341.1,45.1,10397.0,2067.0,11732.0
PRM-01198,STG-01199,WL-039,6261.0,3213.0,2872.0,3389.0,93.4,102.5,1.45,527.2,546.6,37.0,7188.0,2562.0,8703.0
PRM-01199,STG-01200,WL-039,8703.0,5218.0,4729.0,3974.0,71.3,73.0,1.65,244.4,345.3,69.2,10326.0,1919.0,10483.0
PRM-01200,STG-01201,WL-039,7838.0,3894.0,3528.0,4310.0,96.4,97.1,1.84,677.0,418.4,72.3,8968.0,2790.0,9875.0
PRM-01201,STG-01202,WL-039,6840.0,3807.0,3532.0,3308.0,62.2,69.4,1.76,204.8,462.9,44.1,8183.0,2792.0,8416.0
PRM-01202,STG-01203,WL-039,7377.0,4082.0,3673.0,3704.0,73.5,78.2,2.44,370.4,214.4,48.0,8460.0,1410.0,9594.0
PRM-01203,STG-01204,WL-039,7755.0,4630.0,4086.0,3669.0,92.2,99.4,2.22,387.2,311.2,36.8,9242.0,1430.0,10158.0
PRM-01204,STG-01205,WL-039,6719.0,3744.0,3352.0,3367.0,82.2,91.3,0.72,582.8,525.7,55.0,7664.0,1684.0,8419.0
PRM-01205,STG-01206,WL-039,8280.0,4400.0,4044.0,4236.0,77.6,78.1,1.28,393.7,428.4,48.5,9205.0,1355.0,10016.0
PRM-01206,STG-01207,WL-039,7189.0,3257.0,3069.0,4120.0,88.8,96.8,1.38,411.7,471.2,42.5,8392.0,2729.0,9269.0
PRM-01207,STG-01208,WL-039,7678.0,4241.0,3998.0,3680.0,73.5,80.4,1.26,306.2,451.7,66.6,8260.0,1539.0,9710.0
PRM-01208,STG-01209,WL-039,7867.0,3884.0,3372.0,4495.0,91.7,100.6,2.12,730.2,350.2,74.7,8995.0,1257.0,9384.0
PRM-01209,STG-01210,WL-039,6620.0,3297.0,2888.0,3732.0,67.8,71.1,2.13,328.0,493.0,44.4,7853.0,2004.0,8776.0
PRM-01210,STG-01211,WL-039,8951.0,4546.0,3998.0,4953.0,73.6,75.2,1.77,267.1,397.9,49.7,9956.0,2206.0,11366.0
PRM-01211,STG-01212,WL-039,6564.0,2989.0,2669.0,3895.0,69.7,77.3,0.89,386.4,364.6,44.7,7478.0,2614.0,8975.0
PRM-01212,STG-01213,WL-039,7348.0,3524.0,3061.0,4287.0,60.3,66.1,1.91,360.6,527.7,64.9,8738.0,2235.0,9818.0
PRM-01213,STG-01214,WL-039,7733.0,3880.0,3299.0,4434.0,74.0,82.1,1.59,251.1,320.1,65.1,8986.0,1752.0,9755.0
PRM-01214,STG-01215,WL-039,6679.0,3086.0,2782.0,3897.0,90.2,103.5,0.52,381.9,535.8,37.3,7598.0,1759.0,9022.0
PRM-01215,STG-01216,WL-039,7636.0,3850.0,3279.0,4357.0,70.4,74.5,2.22,503.8,316.8,61.2,8309.0,1891.0,9193.0
PRM-01216,STG-01217,WL-039,8684.0,4446.0,3848.0,4836.0,76.8,82.3,0.68,446.4,252.1,56.2,10354.0,1317.0,10784.0
PRM-01217,STG-01218,WL-039,7907.0,4183.0,3573.0,4334.0,80.6,88.7,2.25,300.6,253.4,48.8,8323.0,1602.0,9716.0
PRM-01218,STG-01219,WL-039,6592.0,3375.0,2884.0,3708.0,79.3,90.6,1.42,349.0,541.4,58.3,7708.0,1889.0,8546.0
PRM-01219,STG-01220,WL-039,7824.0,4553.0,4096.0,3728.0,95.8,108.7,0.98,428.1,251.0,47.9,8980.0,2333.0,10103.0
PRM-01220,STG-01221,WL-039,5885.0,3502.0,3211.0,2674.0,84.5,87.8,1.96,522.4,305.7,44.8,6810.0,2034.0,8068.0
PRM-01221,STG-01222,WL-039,8558.0,4197.0,3690.0,4868.0,83.9,92.9,1.39,569.4,400.1,67.2,9320.0,1681.0,10719.0
PRM-01222,STG-01223,WL-039,8372.0,4625.0,4004.0,4368.0,75.7,83.6,1.29,228.9,271.9,38.7,9968.0,2523.0,10730.0
PRM-01223,STG-01224,WL-039,8336.0,4885.0,4163.0,4173.0,76.3,85.3,2.19,248.7,235.6,38.0,9989.0,2280.0,10589.0
PRM-01224,STG-01225,WL-039,8129.0,3711.0,3238.0,4891.0,93.5,94.5,0.84,615.8,437.7,54.3,8742.0,2367.0,9867.0
PRM-01225,STG-01226,WL-039,6581.0,3300.0,3074.0,3507.0,82.7,84.9,1.07,600.2,318.0,38.3,7234.0,1879.0,8624.0
PRM-01226,STG-01227,WL-039,8489.0,3870.0,3663.0,4826.0,77.3,83.2,1.26,329.9,419.1,74.5,9298.0,1249.0,10155.0
PRM-01227,STG-01228,WL-039,7065.0,3598.0,3180.0,3885.0,72.7,74.0,0.69,334.7,338.5,46.8,8358.0,1683.0,9279.0
PRM-01228,STG-01229,WL-039,6498.0,3157.0,2751.0,3747.0,74.8,76.1,1.68,361.9,307.8,70.2,7252.0,2200.0,8488.0
PRM-01229,STG-01230,WL-039,9041.0,5252.0,4842.0,4199.0,81.9,83.3,1.46,594.4,522.9,42.1,10561.0,2537.0,11086.0
PRM-01230,STG-01231,WL-039,9156.0,4723.0,4369.0,4787.0,87.2,95.5,0.72,609.4,536.6,47.7,9835.0,1855.0,11318.0
PRM-01231,STG-01232,WL-039,8183.0,4460.0,3803.0,4380.0,75.3,80.4,1.73,392.2,481.3,65.3,9263.0,2242.0,10200.0
PRM-01232,STG-01233,WL-039,9082.0,4305.0,4067.0,5015.0,41.5,43.6,0.81,205.0,537.5,60.6,10263.0,2505.0,11209.0
PRM-01233,STG-01234,WL-039,7484.0,3368.0,3167.0,4317.0,90.5,102.8,1.99,313.2,367.4,56.0,8541.0,2794.0,9283.0
PRM-01234,STG-01235,WL-039,6706.0,3919.0,3618.0,3088.0,89.8,101.3,0.71,494.8,544.3,36.9,7549.0,2318.0,8749.0
PRM-01235,STG-01236,WL-040,7061.0,3884.0,3365.0,3696.0,92.7,96.5,1.25,576.2,494.4,36.7,7800.0,1808.0,9366.0
PRM-01236,STG-01237,WL-040,6858.0,3757.0,3434.0,3424.0,62.1,69.3,0.86,189.9,411.3,51.1,7944.0,2294.0,9321.0
PRM-01237,STG-01238,WL-040,9054.0,4366.0,3799.0,5255.0,82.1,88.5,1.7,543.4,550.6,48.8,10221.0,1571.0,10602.0
PRM-01238,STG-01239,WL-040,6019.0,2873.0,2609.0,3410.0,73.0,81.9,0.6,576.4,532.6,51.9,7136.0,1973.0,8093.0
PRM-01239,STG-01240,WL-040,8155.0,4271.0,3693.0,4462.0,89.3,97.4,1.63,699.1,278.2,54.6,8680.0,1833.0,10170.0
PRM-01240,STG-01241,WL-040,8342.0,4565.0,4108.0,4234.0,71.6,82.1,2.19,324.8,361.2,72.9,9208.0,1425.0,10168.0
PRM-01241,STG-01242,WL-040,7104.0,3229.0,3026.0,4078.0,60.8,65.5,1.29,422.9,529.0,57.6,7466.0,1545.0,8629.0
PRM-01242,STG-01243,WL-040,7020.0,4074.0,3719.0,3301.0,85.7,97.3,0.96,279.3,235.5,63.7,7738.0,2140.0,8831.0
PRM-01243,STG-01244,WL-040,7845.0,4706.0,4291.0,3554.0,90.0,94.6,1.73,707.6,335.0,36.2,8702.0,2689.0,9971.0
PRM-01244,STG-01245,WL-040,6776.0,3351.0,3089.0,3687.0,83.1,87.0,1.59,432.8,360.5,66.3,7293.0,2452.0,8940.0
PRM-01245,STG-01246,WL-040,6847.0,3783.0,3538.0,3309.0,79.3,80.0,1.83,322.4,206.3,40.9,7782.0,2383.0,8423.0
PRM-01246,STG-01247,WL-040,7154.0,4015.0,3796.0,3358.0,73.1,83.3,1.49,356.1,519.7,45.5,7761.0,1676.0,9095.0
PRM-01247,STG-01248,WL-040,9453.0,4699.0,4340.0,5113.0,75.0,84.2,1.74,516.6,462.1,36.3,9993.0,2463.0,11486.0
PRM-01248,STG-01249,WL-040,7011.0,3423.0,3081.0,3930.0,85.5,92.5,2.22,611.9,520.0,68.3,7927.0,2027.0,9416.0
PRM-01249,STG-01250,WL-040,7585.0,4312.0,4028.0,3557.0,96.4,98.0,0.94,395.2,372.9,66.8,8172.0,2493.0,9697.0
PRM-01250,STG-01251,WL-040,7404.0,4089.0,3688.0,3716.0,85.4,91.9,1.35,462.0,513.4,37.5,8798.0,1483.0,9432.0
