pdat_id,stage_id,well_id,test_type,closure_pressure_psi,reservoir_pressure_psi,permeability_nd,fracture_gradient_psi_ft,skin_factor,leakoff_coefficient_Cw,contact_half_length_m,fracture_height_m,pdat_analyst,analysis_date,formation,aspect_ratio
PDT-01001,STG-01002,WL-032,DFIT,4728.0,4689.0,0.019506,0.711,-2.8499999999999996,0.0022005,198.0,81.25,M. Gonzalez,2022-09-09,La Cocina,0.41
PDT-01003,STG-01004,WL-032,DFIT,5804.0,3864.0,0.021644,0.765,-2.5300000000000002,0.0022275000000000003,104.25,45.0,S. Dottori,2022-09-09,La Cocina,0.432
PDT-01004,STG-01005,WL-032,DFIT,6907.0,4176.0,0.002283,0.652,1.63,0.0010260000000000002,168.75,78.75,R. Perez,2022-09-10,La Cocina,0.467
PDT-01005,STG-01006,WL-032,DFIT,6043.0,6195.0,0.031244,0.845,-3.0999999999999996,0.0033480000000000003,258.0,80.0,S. Dottori,2022-09-11,La Cocina,0.31
PDT-01006,STG-01007,WL-032,DFIT,5268.0,6111.0,0.028439,0.668,2.17,0.0039285,144.0,75.0,M. Gonzalez,2022-09-10,La Cocina,0.521
PDT-01007,STG-01008,WL-032,Minifrac,4829.0,5180.0,0.027823,0.684,-0.8099999999999998,0.0046035,117.75,75.0,R. Perez,2022-09-09,La Cocina,0.637
PDT-01008,STG-01009,WL-032,StepRate,5497.0,4420.0,0.016399,0.821,-0.31000000000000005,0.0028215,170.25,52.5,M. Gonzalez,2022-09-09,La Cocina,0.308
PDT-01009,STG-01010,WL-032,Minifrac,6392.0,4168.0,0.048266,0.819,0.1399999999999999,0.0060885,137.25,41.25,R. Perez,2022-09-11,La Cocina,0.301
PDT-01010,STG-01011,WL-032,DFIT,5621.0,4370.0,0.014418,0.78,-1.2900000000000003,0.0040635,143.25,56.25,S. Dottori,2022-09-11,La Cocina,0.393
PDT-01011,STG-01012,WL-032,StepRate,5956.0,6283.0,0.038525,0.77,-3.6499999999999995,0.0027,72.0,73.75,S. Dottori,2022-09-12,La Cocina,1.024
PDT-01013,STG-01014,WL-032,Minifrac,6115.0,5419.0,0.035722,0.661,-0.8,0.0021195000000000003,213.75,136.25,M. Gonzalez,2022-09-11,La Cocina,0.637
PDT-01014,STG-01015,WL-032,StepRate,5093.0,4529.0,0.004801,0.769,-1.03,0.0036855,94.5,110.0,R. Perez,2022-09-13,La Cocina,1.164
PDT-01015,STG-01016,WL-032,DFIT,4981.0,5858.0,0.003145,0.849,-0.14000000000000012,0.0039825,132.75,115.0,S. Dottori,2022-09-11,La Cocina,0.866
PDT-01016,STG-01017,WL-032,StepRate,4602.0,4208.0,0.04576,0.766,1.77,0.0007695,144.75,148.75,R. Perez,2022-09-14,La Cocina,1.028
PDT-01017,STG-01018,WL-032,Minifrac,5516.0,5911.0,0.035477,0.688,0.1399999999999999,0.005184,188.25,105.0,R. Perez,2022-09-14,La Cocina,0.558
PDT-01018,STG-01019,WL-032,StepRate,6543.0,6457.0,0.04739,0.791,2.3,0.005224500000000001,202.5,117.5,M. Gonzalez,2022-09-14,La Cocina,0.58
PDT-01019,STG-01020,WL-032,StepRate,6330.0,4202.0,0.042741,0.774,0.47,0.0062775,110.25,65.0,R. Perez,2022-09-10,La Cocina,0.59
PDT-01020,STG-01021,WL-032,StepRate,6574.0,5764.0,0.007591,0.72,0.15999999999999992,0.0011475,81.75,142.5,R. Perez,2022-09-11,La Cocina,1.743
PDT-01021,STG-01022,WL-032,DFIT,5308.0,3837.0,0.039876,0.716,-1.3,0.0027135,161.25,116.25,M. Gonzalez,2022-09-15,La Cocina,0.721
PDT-01022,STG-01023,WL-032,DFIT,6158.0,5746.0,0.014916,0.669,2.46,0.004792500000000001,191.25,43.75,M. Gonzalez,2022-09-15,La Cocina,0.229
PDT-01023,STG-01024,WL-032,Minifrac,6387.0,4067.0,0.043919,0.757,-3.54,0.0045765,165.0,62.5,M. Gonzalez,2022-09-16,La Cocina,0.379
PDT-01024,STG-01025,WL-032,DFIT,6025.0,3903.0,0.038582,0.672,-0.9299999999999999,0.005643,201.0,38.75,M. Gonzalez,2022-09-15,La Cocina,0.193
PDT-01025,STG-01026,WL-032,DFIT,6184.0,6416.0,0.032798,0.695,-1.3099999999999998,0.006601500000000001,105.0,101.25,R. Perez,2022-09-11,La Cocina,0.964
PDT-01027,STG-01028,WL-033,DFIT,6189.0,4817.0,0.029092,0.753,-1.33,0.00423,270.0,116.0,R. Perez,2021-03-14,Caliza,0.43
PDT-01028,STG-01029,WL-033,DFIT,4736.0,4724.0,0.005993,0.745,-2.2,0.00375,337.0,98.0,M. Gonzalez,2021-03-14,Caliza,0.291
PDT-01029,STG-01030,WL-033,StepRate,5480.0,5080.0,0.021137,0.706,1.27,0.002,236.0,52.0,S. Dottori,2021-03-14,Caliza,0.22
PDT-01030,STG-01031,WL-033,DFIT,4757.0,3803.0,0.010402,0.732,-3.29,0.00189,185.0,58.0,R. Perez,2021-03-14,Caliza,0.314
PDT-01031,STG-01032,WL-033,DFIT,4548.0,4412.0,0.035512,0.71,1.44,0.00371,158.0,76.0,M. Gonzalez,2021-03-15,Caliza,0.481
PDT-01032,STG-01033,WL-033,Minifrac,4796.0,5425.0,0.049226,0.708,0.94,0.00499,239.0,58.0,R. Perez,2021-03-15,Caliza,0.243
PDT-01033,STG-01034,WL-033,DFIT,6376.0,4617.0,0.035379,0.702,0.46,0.00424,295.0,49.0,R. Perez,2021-03-14,Caliza,0.166
PDT-01034,STG-01035,WL-033,DFIT,5075.0,5205.0,0.020523,0.709,-4.62,0.00284,300.0,107.0,M. Gonzalez,2021-03-15,Caliza,0.357
PDT-01035,STG-01036,WL-033,DFIT,4523.0,5943.0,0.02345,0.811,-0.71,0.00424,216.0,38.0,S. Dottori,2021-03-15,Caliza,0.176
PDT-01036,STG-01037,WL-033,StepRate,6828.0,3940.0,0.029721,0.763,-2.27,0.00334,336.0,45.0,M. Gonzalez,2021-03-15,Caliza,0.134
PDT-01037,STG-01038,WL-033,Minifrac,5883.0,6362.0,0.005164,0.794,0.77,0.00366,184.0,65.0,M. Gonzalez,2021-03-16,Caliza,0.353
PDT-01038,STG-01039,WL-033,Minifrac,5082.0,4650.0,0.041273,0.666,-2.72,0.00252,131.0,46.0,M. Gonzalez,2021-03-16,Caliza,0.351
PDT-01039,STG-01040,WL-033,DFIT,6051.0,5165.0,0.014974,0.672,0.15,0.00222,103.0,100.0,R. Perez,2021-03-16,Caliza,0.971
PDT-01040,STG-01041,WL-033,DFIT,5573.0,4278.0,0.048215,0.672,1.9,0.00429,194.0,97.0,S. Dottori,2021-03-16,Caliza,0.5
PDT-01041,STG-01042,WL-033,DFIT,5848.0,5397.0,0.028308,0.779,1.58,0.00225,161.0,33.0,M. Gonzalez,2021-03-15,Caliza,0.205
PDT-01042,STG-01043,WL-033,Minifrac,6720.0,5509.0,0.036159,0.769,-0.5,0.0031,87.0,120.0,S. Dottori,2021-03-16,Caliza,1.379
PDT-01043,STG-01044,WL-033,StepRate,6722.0,5200.0,0.019897,0.762,-2.19,0.00158,167.0,51.0,M. Gonzalez,2021-03-17,Caliza,0.305
PDT-01044,STG-01045,WL-033,Minifrac,6537.0,5021.0,0.019025,0.845,-4.18,0.00269,190.0,39.0,S. Dottori,2021-03-18,Caliza,0.205
PDT-01045,STG-01046,WL-033,DFIT,6835.0,4413.0,0.037373,0.662,-0.59,0.00148,261.0,87.0,R. Perez,2021-03-17,Caliza,0.333
PDT-01046,STG-01047,WL-033,DFIT,4984.0,5575.0,0.005907,0.816,-3.27,0.00286,241.0,63.0,R. Perez,2021-03-17,Caliza,0.261
PDT-01047,STG-01048,WL-033,DFIT,6324.0,5488.0,0.004478,0.718,-3.95,0.00322,209.0,30.0,R. Perez,2021-03-17,Caliza,0.144
PDT-01048,STG-01049,WL-033,DFIT,5630.0,6409.0,0.006901,0.801,-2.69,0.00181,153.0,61.0,R. Perez,2021-03-18,Caliza,0.399
PDT-01049,STG-01050,WL-033,DFIT,6169.0,3929.0,0.016681,0.706,0.26,0.00116,334.0,45.0,S. Dottori,2021-03-17,Caliza,0.135
PDT-01050,STG-01051,WL-033,DFIT,5111.0,5407.0,0.01385,0.842,-2.16,0.00256,269.0,77.0,M. Gonzalez,2021-03-17,Caliza,0.286
PDT-01051,STG-01052,WL-033,DFIT,5705.0,6228.0,0.029608,0.826,-1.56,0.0014,276.0,77.0,S. Dottori,2021-03-18,Caliza,0.279
PDT-01052,STG-01053,WL-033,Minifrac,5527.0,5156.0,0.04184,0.667,-1.29,0.00147,172.0,88.0,M. Gonzalez,2021-03-18,Caliza,0.512
PDT-01053,STG-01054,WL-033,Minifrac,5209.0,5608.0,0.007165,0.797,-0.48,0.00487,326.0,55.0,S. Dottori,2021-03-19,Caliza,0.169
PDT-01054,STG-01055,WL-033,DFIT,5188.0,5399.0,0.001381,0.699,-2.62,0.00369,227.0,107.0,R. Perez,2021-03-19,Caliza,0.471
PDT-01055,STG-01056,WL-033,DFIT,5673.0,5833.0,0.03952,0.75,-4.33,0.00222,332.0,51.0,S. Dottori,2021-03-18,Caliza,0.154
PDT-01056,STG-01057,WL-033,Minifrac,6248.0,5930.0,0.028798,0.823,-1.15,0.00153,226.0,94.0,M. Gonzalez,2021-03-17,Caliza,0.416
PDT-01057,STG-01058,WL-034,DFIT,4603.0,4482.0,0.049204,0.687,-1.75,0.00337,317.0,98.0,S. Dottori,2022-06-07,Caliza,0.309
PDT-01058,STG-01059,WL-034,Minifrac,4981.0,4941.0,0.031274,0.825,-1.81,0.00414,291.0,67.0,M. Gonzalez,2022-06-07,Caliza,0.23
PDT-01059,STG-01060,WL-034,DFIT,5867.0,4148.0,0.001926,0.829,1.5,0.00084,228.0,79.0,M. Gonzalez,2022-06-07,Caliza,0.346
PDT-01060,STG-01061,WL-034,Minifrac,5645.0,5122.0,0.037791,0.755,-2.73,0.00312,253.0,90.0,R. Perez,2022-06-07,Caliza,0.356
PDT-01061,STG-01062,WL-034,DFIT,6733.0,4333.0,0.036871,0.796,-4.94,0.00149,213.0,68.0,R. Perez,2022-06-07,Caliza,0.319
PDT-01062,STG-01063,WL-034,DFIT,4933.0,4821.0,0.014633,0.805,-2.68,0.00338,262.0,71.0,M. Gonzalez,2022-06-07,Caliza,0.271
PDT-01063,STG-01064,WL-034,Minifrac,4598.0,5234.0,0.028309,0.666,-1.5,0.00371,94.0,98.0,R. Perez,2022-06-08,Caliza,1.043
PDT-01064,STG-01065,WL-034,Minifrac,6505.0,4044.0,0.034894,0.702,-2.51,0.0027,294.0,45.0,M. Gonzalez,2022-06-08,Caliza,0.153
PDT-01065,STG-01066,WL-034,DFIT,5046.0,3961.0,0.046325,0.714,-3.76,0.00337,292.0,98.0,M. Gonzalez,2022-06-08,Caliza,0.336
PDT-01066,STG-01067,WL-034,Minifrac,5748.0,5429.0,0.048032,0.827,-4.24,0.0017,305.0,104.0,M. Gonzalez,2022-06-08,Caliza,0.341
PDT-01067,STG-01068,WL-034,StepRate,5957.0,4077.0,0.036618,0.659,0.2,0.00446,195.0,67.0,R. Perez,2022-06-08,Caliza,0.344
PDT-01068,STG-01069,WL-034,DFIT,6972.0,4214.0,0.030074,0.781,-2.07,0.00264,321.0,88.0,M. Gonzalez,2022-06-09,Caliza,0.274
PDT-01069,STG-01070,WL-034,Minifrac,5466.0,6499.0,0.009848,0.652,-3.67,0.00449,119.0,73.0,S. Dottori,2022-06-09,Caliza,0.613
PDT-01070,STG-01071,WL-034,DFIT,4739.0,5334.0,0.014078,0.782,-0.39,0.00367,348.0,65.0,M. Gonzalez,2022-06-09,Caliza,0.187
PDT-01071,STG-01072,WL-034,Minifrac,5585.0,4970.0,0.00859,0.753,-4.41,0.00327,145.0,95.0,M. Gonzalez,2022-06-09,Caliza,0.655
PDT-01072,STG-01073,WL-034,DFIT,5606.0,4483.0,0.006414,0.782,-3.42,0.00059,193.0,58.0,M. Gonzalez,2022-06-09,Caliza,0.301
PDT-01073,STG-01074,WL-034,StepRate,5823.0,5261.0,0.042562,0.811,-0.11,0.00322,247.0,63.0,M. Gonzalez,2022-06-10,Caliza,0.255
PDT-01074,STG-01075,WL-034,DFIT,5553.0,5577.0,0.045889,0.839,-3.83,0.00168,299.0,77.0,S. Dottori,2022-06-11,Caliza,0.258
PDT-01075,STG-01076,WL-034,Minifrac,6005.0,6421.0,0.02924,0.743,-1.2,0.00414,245.0,88.0,S. Dottori,2022-06-11,Caliza,0.359
PDT-01076,STG-01077,WL-034,DFIT,6813.0,3863.0,0.032681,0.844,-3.77,0.00249,270.0,87.0,S. Dottori,2022-06-10,Caliza,0.322
PDT-01077,STG-01078,WL-034,DFIT,6958.0,4591.0,0.004697,0.736,-1.21,0.00207,145.0,90.0,M. Gonzalez,2022-06-10,Caliza,0.621
PDT-01078,STG-01079,WL-034,DFIT,5766.0,5908.0,0.035029,0.844,-4.83,0.00168,228.0,86.0,R. Perez,2022-06-10,Caliza,0.377
PDT-01079,STG-01080,WL-034,DFIT,4919.0,4791.0,0.028256,0.781,-2.68,0.0035,333.0,89.0,S. Dottori,2022-06-09,Caliza,0.267
PDT-01080,STG-01081,WL-034,Minifrac,5730.0,3999.0,0.032741,0.686,0.95,0.00173,309.0,68.0,S. Dottori,2022-06-11,Caliza,0.22
PDT-01081,STG-01082,WL-035,DFIT,5288.0,5586.0,0.007955,0.712,-0.58,0.0029154999999999997,120.74999999999999,73.8,M. Gonzalez,2020-07-31,Loma Amarilla,0.611
PDT-01083,STG-01084,WL-035,DFIT,5226.0,5124.0,0.009436,0.744,-0.14,0.003655,211.6,77.4,R. Perez,2020-07-31,Loma Amarilla,0.366
PDT-01084,STG-01085,WL-035,StepRate,6894.0,4267.0,0.024024,0.662,-1.15,0.002652,155.25,91.8,S. Dottori,2020-07-31,Loma Amarilla,0.591
PDT-01085,STG-01086,WL-035,DFIT,6240.0,4993.0,0.042509,0.689,-2.58,0.0025585,131.1,74.7,R. Perez,2020-07-31,Loma Amarilla,0.57
PDT-01086,STG-01087,WL-035,DFIT,6528.0,3976.0,0.006427,0.674,1.46,0.0011135,370.29999999999995,107.10000000000001,M. Gonzalez,2020-08-01,Loma Amarilla,0.289
PDT-01087,STG-01088,WL-035,Minifrac,6962.0,5945.0,0.014865,0.843,1.38,0.0008925,371.45,81.0,R. Perez,2020-08-01,Loma Amarilla,0.218
PDT-01088,STG-01089,WL-035,DFIT,6337.0,3925.0,0.041911,0.831,-3.42,0.0007055,241.49999999999997,51.300000000000004,M. Gonzalez,2020-08-01,Loma Amarilla,0.212
PDT-01089,STG-01090,WL-035,Minifrac,5025.0,4764.0,0.03915,0.779,-3.22,0.0029665,330.04999999999995,74.7,M. Gonzalez,2020-08-01,Loma Amarilla,0.226
PDT-01090,STG-01091,WL-035,Minifrac,5338.0,3980.0,0.038578,0.694,-1.19,0.0035020000000000003,135.7,75.60000000000001,S. Dottori,2020-08-01,Loma Amarilla,0.557
PDT-01091,STG-01092,WL-035,Minifrac,6566.0,3932.0,0.029888,0.779,-1.28,0.0029154999999999997,287.5,37.800000000000004,S. Dottori,2020-08-01,Loma Amarilla,0.131
PDT-01092,STG-01093,WL-035,DFIT,4589.0,6200.0,0.008258,0.827,0.55,0.0021505,246.1,51.300000000000004,S. Dottori,2020-08-01,Loma Amarilla,0.208
PDT-01093,STG-01094,WL-035,StepRate,5567.0,5501.0,0.001864,0.666,-4.93,0.0034,201.24999999999997,45.0,S. Dottori,2020-08-01,Loma Amarilla,0.224
PDT-01094,STG-01095,WL-035,Minifrac,5618.0,5647.0,0.012049,0.769,-1.62,0.0016405,333.5,33.300000000000004,R. Perez,2020-08-02,Loma Amarilla,0.1
PDT-01095,STG-01096,WL-035,Minifrac,6662.0,5338.0,0.032347,0.761,0.0,0.002533,126.49999999999999,92.7,M. Gonzalez,2020-08-02,Loma Amarilla,0.733
PDT-01096,STG-01097,WL-035,Minifrac,4940.0,6285.0,0.035103,0.822,-4.04,0.00068,196.64999999999998,69.3,S. Dottori,2020-08-03,Loma Amarilla,0.352
PDT-01097,STG-01098,WL-035,Minifrac,6637.0,3862.0,0.028338,0.657,-4.9,0.0031195,320.84999999999997,92.7,S. Dottori,2020-08-03,Loma Amarilla,0.289
PDT-01098,STG-01099,WL-035,DFIT,6384.0,5008.0,0.034152,0.782,-4.73,0.0036379999999999997,303.59999999999997,90.0,R. Perez,2020-08-02,Loma Amarilla,0.296
PDT-01099,STG-01100,WL-035,DFIT,5316.0,6234.0,0.046907,0.746,-3.41,0.0032215,330.04999999999995,92.7,M. Gonzalez,2020-08-02,Loma Amarilla,0.281
PDT-01100,STG-01101,WL-035,DFIT,5393.0,4212.0,0.040269,0.757,0.28,0.0011049999999999999,286.34999999999997,73.8,R. Perez,2020-08-02,Loma Amarilla,0.258
PDT-01101,STG-01102,WL-035,DFIT,6406.0,4363.0,0.029619,0.79,-0.9199999999999999,0.003128,311.65,105.3,S. Dottori,2020-08-04,Loma Amarilla,0.338
PDT-01102,STG-01103,WL-035,Minifrac,6006.0,4840.0,0.047012,0.753,1.29,0.002584,338.09999999999997,87.3,M. Gonzalez,2020-08-03,Loma Amarilla,0.258
PDT-01103,STG-01104,WL-035,DFIT,4694.0,5370.0,0.045598,0.77,-3.85,0.001649,285.2,75.60000000000001,R. Perez,2020-08-04,Loma Amarilla,0.265
PDT-01104,STG-01105,WL-035,Minifrac,5388.0,5217.0,0.039333,0.758,-3.22,0.001717,326.59999999999997,32.4,M. Gonzalez,2020-08-04,Loma Amarilla,0.099
PDT-01105,STG-01106,WL-035,StepRate,6208.0,4299.0,0.015483,0.747,-1.25,0.0039695,211.6,83.7,S. Dottori,2020-08-05,Loma Amarilla,0.396
PDT-01106,STG-01107,WL-035,DFIT,5994.0,6310.0,0.046207,0.791,0.8400000000000001,0.004114,339.25,60.300000000000004,M. Gonzalez,2020-08-05,Loma Amarilla,0.178
PDT-01107,STG-01108,WL-035,DFIT,6999.0,5434.0,0.042701,0.663,-2.77,0.0029835,125.35,66.60000000000001,M. Gonzalez,2020-08-05,Loma Amarilla,0.531
PDT-01108,STG-01109,WL-036,DFIT,5251.0,6411.0,0.014504,0.693,-0.050000000000000044,0.004752,207.0,122.5,S. Dottori,2018-07-18,La Cocina,0.592
PDT-01109,STG-01110,WL-036,DFIT,5288.0,3896.0,0.014054,0.721,-3.54,0.006034500000000001,231.75,66.25,S. Dottori,2018-07-18,La Cocina,0.286
PDT-01110,STG-01111,WL-036,Minifrac,5338.0,5682.0,0.014564,0.664,-0.27,0.0033345000000000002,87.75,92.5,S. Dottori,2018-07-18,La Cocina,1.054
PDT-01111,STG-01112,WL-036,Minifrac,5726.0,5752.0,0.028071,0.811,-0.7,0.0036585000000000003,195.75,62.5,S. Dottori,2018-07-18,La Cocina,0.319
PDT-01112,STG-01113,WL-036,Minifrac,4830.0,4486.0,0.00126,0.823,-3.63,0.0026055,75.75,125.0,R. Perez,2018-07-18,La Cocina,1.65
PDT-01113,STG-01114,WL-036,DFIT,6437.0,4133.0,0.012959,0.839,1.97,0.005427,234.75,121.25,S. Dottori,2018-07-19,La Cocina,0.517
PDT-01114,STG-01115,WL-036,StepRate,6034.0,5765.0,0.044963,0.821,-2.2700000000000005,0.0010260000000000002,247.5,147.5,M. Gonzalez,2018-07-19,La Cocina,0.596
PDT-01115,STG-01116,WL-036,StepRate,5080.0,4100.0,0.025041,0.812,0.78,0.004549500000000001,63.75,73.75,R. Perez,2018-07-19,La Cocina,1.157
PDT-01116,STG-01117,WL-036,DFIT,6316.0,5850.0,0.036668,0.848,-0.9400000000000002,0.0048195,99.0,82.5,M. Gonzalez,2018-07-19,La Cocina,0.833
PDT-01117,STG-01118,WL-036,DFIT,5696.0,5327.0,0.030233,0.837,0.83,0.0054540000000000005,177.75,131.25,S. Dottori,2018-07-19,La Cocina,0.738
PDT-01118,STG-01119,WL-036,DFIT,5123.0,4732.0,0.031843,0.699,-2.16,0.0024165000000000002,180.0,92.5,M. Gonzalez,2018-07-19,La Cocina,0.514
PDT-01119,STG-01120,WL-036,DFIT,5846.0,5514.0,0.04787,0.78,2.3899999999999997,0.004050000000000001,186.75,45.0,S. Dottori,2018-07-19,La Cocina,0.241
PDT-01120,STG-01121,WL-036,DFIT,6502.0,4735.0,0.004034,0.703,0.98,0.005211,84.0,125.0,R. Perez,2018-07-20,La Cocina,1.488
PDT-01121,STG-01122,WL-036,DFIT,5168.0,5997.0,0.049021,0.805,-0.13000000000000012,0.0033615000000000003,169.5,90.0,M. Gonzalez,2018-07-20,La Cocina,0.531
PDT-01122,STG-01123,WL-036,DFIT,6759.0,5837.0,0.034081,0.84,-1.8099999999999998,0.0011745,227.25,150.0,S. Dottori,2018-07-20,La Cocina,0.66
PDT-01123,STG-01124,WL-036,Minifrac,5577.0,4141.0,0.038935,0.715,-2.8599999999999994,0.0040230000000000005,63.75,73.75,R. Perez,2018-07-20,La Cocina,1.157
PDT-01124,STG-01125,WL-036,DFIT,6868.0,4344.0,0.028967,0.728,1.6199999999999999,0.001458,148.5,116.25,S. Dottori,2018-07-21,La Cocina,0.783
PDT-01125,STG-01126,WL-036,DFIT,4654.0,5694.0,0.013836,0.697,-1.68,0.005980500000000001,165.0,55.0,M. Gonzalez,2018-07-20,La Cocina,0.333
PDT-01126,STG-01127,WL-037,DFIT,4557.0,5053.0,0.03958,0.682,2.06,0.0046575,127.5,95.0,M. Gonzalez,2018-02-18,La Cocina,0.745
PDT-01128,STG-01129,WL-037,DFIT,4852.0,5764.0,0.03891,0.821,-1.6900000000000002,0.0037800000000000004,234.0,135.0,R. Perez,2018-02-18,La Cocina,0.577
PDT-01129,STG-01130,WL-037,DFIT,5582.0,3869.0,0.006786,0.715,-1.0400000000000003,0.0063855000000000006,140.25,93.75,S. Dottori,2018-02-18,La Cocina,0.668
PDT-01130,STG-01131,WL-037,Minifrac,5737.0,3890.0,0.033559,0.725,-0.9800000000000002,0.0033615000000000003,159.75,112.5,S. Dottori,2018-02-18,La Cocina,0.704
PDT-01131,STG-01132,WL-037,Minifrac,6179.0,5969.0,0.006195,0.817,-1.09,0.0038880000000000004,147.75,91.25,M. Gonzalez,2018-02-19,La Cocina,0.618
PDT-01132,STG-01133,WL-037,DFIT,4798.0,5820.0,0.030118,0.723,-2.5999999999999996,0.0042795,217.5,72.5,M. Gonzalez,2018-02-19,La Cocina,0.333
PDT-01134,STG-01135,WL-037,StepRate,6110.0,6079.0,0.027809,0.743,-0.10000000000000009,0.0026190000000000002,193.5,138.75,R. Perez,2018-02-19,La Cocina,0.717
PDT-01135,STG-01136,WL-037,DFIT,6443.0,4868.0,0.040582,0.753,-3.5300000000000002,0.006426000000000001,76.5,105.0,S. Dottori,2018-02-19,La Cocina,1.373
PDT-01136,STG-01137,WL-037,DFIT,4543.0,4198.0,0.015384,0.743,-3.34,0.0037125,110.25,68.75,S. Dottori,2018-02-19,La Cocina,0.624
PDT-01137,STG-01138,WL-037,StepRate,4718.0,4093.0,0.032067,0.841,-0.54,0.006507,249.75,138.75,R. Perez,2018-02-19,La Cocina,0.556
PDT-01138,STG-01139,WL-037,StepRate,6550.0,5676.0,0.001318,0.676,-2.8599999999999994,0.0008235,84.0,141.25,R. Perez,2018-02-20,La Cocina,1.682
PDT-01139,STG-01140,WL-037,DFIT,5714.0,4687.0,0.048184,0.846,1.47,0.006655500000000001,83.25,148.75,S. Dottori,2018-02-21,La Cocina,1.787
PDT-01140,STG-01141,WL-037,Minifrac,4892.0,6439.0,0.003604,0.757,2.61,0.006426000000000001,107.25,53.75,R. Perez,2018-02-21,La Cocina,0.501
PDT-01141,STG-01142,WL-037,StepRate,6925.0,6393.0,0.011133,0.695,-1.24,0.002565,122.25,105.0,R. Perez,2018-02-20,La Cocina,0.859
PDT-01142,STG-01143,WL-037,StepRate,4670.0,4551.0,0.012825,0.721,-0.8299999999999998,0.0030375,252.75,86.25,S. Dottori,2018-02-21,La Cocina,0.341
PDT-01143,STG-01144,WL-037,Minifrac,6313.0,5374.0,0.043056,0.775,2.3200000000000003,0.002511,87.0,130.0,M. Gonzalez,2018-02-21,La Cocina,1.494
PDT-01144,STG-01145,WL-037,Minifrac,6854.0,5472.0,0.03631,0.707,0.31999999999999995,0.0015525,141.75,41.25,R. Perez,2018-02-22,La Cocina,0.291
PDT-01146,STG-01147,WL-037,Minifrac,5349.0,4126.0,0.021152,0.667,-2.99,0.006453000000000001,196.5,133.75,S. Dottori,2018-02-20,La Cocina,0.681
PDT-01147,STG-01148,WL-037,DFIT,6222.0,5477.0,0.022108,0.698,-0.79,0.005980500000000001,229.5,143.75,S. Dottori,2018-02-20,La Cocina,0.626
PDT-01148,STG-01149,WL-037,StepRate,6089.0,5593.0,0.045456,0.8,2.26,0.0031995000000000005,235.5,110.0,M. Gonzalez,2018-02-21,La Cocina,0.467
PDT-01149,STG-01150,WL-037,DFIT,6796.0,5309.0,0.01283,0.656,-1.45,0.004158,69.0,106.25,S. Dottori,2018-02-23,La Cocina,1.54
PDT-01150,STG-01151,WL-037,Minifrac,4572.0,5908.0,0.026092,0.724,2.96,0.001647,169.5,73.75,R. Perez,2018-02-23,La Cocina,0.435
PDT-01151,STG-01152,WL-037,Minifrac,4724.0,5585.0,0.031761,0.804,-3.17,0.002484,192.0,52.5,S. Dottori,2018-02-21,La Cocina,0.273
PDT-01152,STG-01153,WL-037,DFIT,4544.0,3999.0,0.005679,0.811,-1.6900000000000002,0.0067365,213.75,105.0,S. Dottori,2018-02-23,La Cocina,0.491
PDT-01153,STG-01154,WL-037,DFIT,4914.0,5791.0,0.013976,0.842,3.12,0.0063045,251.25,106.25,S. Dottori,2018-02-24,La Cocina,0.423
PDT-01154,STG-01155,WL-037,Minifrac,4922.0,5930.0,0.025261,0.753,-1.2700000000000002,0.0059265,124.5,47.5,M. Gonzalez,2018-02-22,La Cocina,0.382
PDT-01156,STG-01157,WL-037,Minifrac,6242.0,6016.0,0.008832,0.78,0.43999999999999995,0.0016065000000000003,144.0,133.75,R. Perez,2018-02-23,La Cocina,0.929
PDT-01157,STG-01158,WL-037,Minifrac,6805.0,4157.0,0.048756,0.657,-0.1100000000000001,0.0024435,225.0,62.5,R. Perez,2018-02-23,La Cocina,0.278
PDT-01158,STG-01159,WL-037,DFIT,6065.0,5942.0,0.027349,0.766,1.7999999999999998,0.0038880000000000004,183.75,95.0,S. Dottori,2018-02-24,La Cocina,0.517
PDT-01159,STG-01160,WL-038,Minifrac,5632.0,4134.0,0.032423,0.761,-1.1300000000000001,0.0026865,96.75,53.75,R. Perez,2022-12-13,La Cocina,0.556
PDT-01160,STG-01161,WL-038,DFIT,5592.0,5424.0,0.047089,0.775,0.57,0.0029430000000000003,87.0,87.5,R. Perez,2022-12-13,La Cocina,1.006
PDT-01161,STG-01162,WL-038,DFIT,5347.0,6292.0,0.002533,0.739,-1.95,0.006102,79.5,83.75,S. Dottori,2022-12-13,La Cocina,1.053
PDT-01162,STG-01163,WL-038,Minifrac,5228.0,5399.0,0.038439,0.846,2.58,0.0037395,159.0,86.25,S. Dottori,2022-12-13,La Cocina,0.542
PDT-01163,STG-01164,WL-038,DFIT,6010.0,6377.0,0.018054,0.827,-2.76,0.0063585000000000004,131.25,80.0,S. Dottori,2022-12-13,La Cocina,0.61
PDT-01164,STG-01165,WL-038,DFIT,4653.0,6006.0,0.010869,0.759,-0.40000000000000013,0.0062640000000000005,171.75,102.5,M. Gonzalez,2022-12-14,La Cocina,0.597
PDT-01165,STG-01166,WL-038,Minifrac,6293.0,4435.0,0.038532,0.654,1.21,0.001296,207.75,96.25,M. Gonzalez,2022-12-13,La Cocina,0.463
